TOA5,1,CR300,21814,CR310.Std.11.01,CPU:redox_GW_deployed.CR300,16684,Table1,
10/2/25 17:15,11977,13.48,30.91,NAN,NAN,21,24.1,13525
10/2/25 17:30,11978,13.51,29.92,NAN,NAN,21.33333,24.1,13522.8
10/2/25 17:45,11979,13.51,29.2,NAN,NAN,21.6,24.1,13523.6
10/3/25 7:00,11980,13.83,15.55,NAN,NAN,18.77778,24.14445,13475.11
10/3/25 7:15,11981,13.83,15.34,NAN,NAN,18.13333,24.2,13476.13
10/3/25 7:30,11982,13.85,16.77,NAN,NAN,16.33333,24.2,13478.67
10/3/25 7:45,11983,13.79,18.59,NAN,NAN,15.46667,24.2,13475.53
10/3/25 8:00,11984,13.77,20.1,NAN,NAN,15.06667,24.2,13463
10/3/25 8:15,11985,13.71,22.42,NAN,NAN,13.86667,24.2,13454.07
10/3/25 8:30,11986,13.65,25.75,NAN,NAN,13,24.2,13451.07
10/3/25 8:45,11987,13.59,28.56,NAN,NAN,10.86667,24.2,13451.4
10/3/25 9:00,11988,13.57,30.1,NAN,NAN,10.2,24.2,13450.07
10/3/25 9:15,11989,13.53,31.19,NAN,NAN,8,24.2,13448.47
10/3/25 9:30,11990,13.5,31.99,NAN,NAN,6.866667,24.2,13448.47
10/3/25 9:45,11991,13.49,32.92,NAN,NAN,5.733333,24.2,13448.73
10/3/25 10:00,11992,13.47,33.84,NAN,NAN,4.533333,24.2,13508.47
10/3/25 10:15,11993,13.46,34.31,NAN,NAN,3.333333,24.2,13512.33
10/3/25 10:30,11994,13.44,34.77,NAN,NAN,3.066667,24.2,13512.33
10/3/25 10:45,11995,13.44,35.35,NAN,NAN,2.8,24.2,13512.13
10/3/25 11:00,11996,13.43,35.73,NAN,NAN,3.6,24.2,13509.67
10/3/25 11:15,11997,13.4,36.02,NAN,NAN,2.266667,24.2,13511
10/3/25 11:30,11998,13.43,36.46,NAN,NAN,2,24.2,13509.07
10/3/25 11:45,11999,13.42,37.18,NAN,NAN,1.933333,24.2,13510.07
10/3/25 12:00,12000,13.41,37.85,NAN,NAN,2,24.2,13509.8
10/3/25 12:15,12001,13.38,38.54,NAN,NAN,1.6,24.2,13511.6
10/3/25 12:30,12002,13.36,39.33,NAN,NAN,2.333333,24.2,13513.8
10/3/25 12:45,12003,13.35,40.05,NAN,NAN,3.133333,24.2,13504.33
10/3/25 13:00,12004,13.34,40.57,NAN,NAN,2.2,24.2,13501.73
10/3/25 13:15,12005,13.33,41.13,NAN,NAN,2.933333,24.13333,13490.8
10/3/25 13:30,12006,13.31,41.38,NAN,NAN,3.733333,24.1,13504.07
10/3/25 13:45,12007,13.29,41.38,NAN,NAN,4.333333,24.1,13501.93
10/3/25 14:00,12008,13.3,41.31,NAN,NAN,5.666667,24.16667,13503.47
10/3/25 14:15,12009,13.29,41.31,NAN,NAN,5.933333,24.2,13506.13
10/3/25 14:30,12010,13.31,40.97,NAN,NAN,6.8,24.2,13508.2
10/3/25 14:45,12011,13.33,40.72,NAN,NAN,8.266666,24.2,13503.8
10/3/25 15:00,12012,13.31,40.43,NAN,NAN,9.6,24.2,13506.2
10/3/25 15:15,12013,13.34,40.08,NAN,NAN,10.8,24.2,13495.93
10/3/25 15:30,12014,13.37,39.34,NAN,NAN,10.73333,24.2,13494.2
10/3/25 15:45,12015,13.36,38.81,NAN,NAN,12.26667,24.2,13492
10/3/25 16:00,12016,13.37,38.26,NAN,NAN,13.13333,24.2,13494.6
10/3/25 16:15,12017,13.4,37.53,NAN,NAN,14.86667,24.2,13490.47
10/3/25 16:30,12018,13.43,36.22,NAN,NAN,16.4,24.2,13499.8
10/3/25 16:45,12019,13.43,34.5,NAN,NAN,17.13333,24.2,13499.8
10/3/25 17:00,12020,13.45,32.23,NAN,NAN,17.8,24.2,13499.6
10/3/25 17:15,12021,13.49,30.61,NAN,NAN,17.2,24.2,13499
10/3/25 17:30,12022,13.51,29.59,NAN,NAN,18.06667,24.2,13500
10/4/25 7:00,12023,13.79,20.81,NAN,NAN,25.5,24.2,13482
10/4/25 7:15,12024,13.75,20.52,NAN,NAN,24.93333,24.2,13504.07
10/4/25 7:30,12025,13.75,21.12,NAN,NAN,24.8,24.2,13501.8
10/4/25 7:45,12026,13.71,22.8,NAN,NAN,24.86667,24.2,13495.53
10/4/25 8:00,12027,13.67,24.45,NAN,NAN,23.13333,24.2,13492.4
10/4/25 8:15,12028,13.64,25.89,NAN,NAN,22.73333,24.2,13490.87
10/4/25 8:30,12029,13.62,27,NAN,NAN,21,24.2,13487.2
10/4/25 8:45,12030,13.6,28.03,NAN,NAN,19.8,24.2,13484.4
10/4/25 9:00,12031,13.59,28.93,NAN,NAN,18.93333,24.2,13482.53
10/4/25 9:15,12032,13.54,29.68,NAN,NAN,17.93333,24.2,13480.53
10/4/25 9:30,12033,13.51,30.38,NAN,NAN,16.46667,24.2,13482.33
10/4/25 9:45,12034,13.5,31.17,NAN,NAN,14.73333,24.2,13478.67
10/4/25 10:00,12035,13.47,32.1,NAN,NAN,13.2,24.2,13478.67
10/4/25 10:15,12036,13.48,33.07,NAN,NAN,12.26667,24.2,13476.47
10/4/25 10:30,12037,13.5,34,NAN,NAN,11.53333,24.2,13474
10/4/25 10:45,12038,13.47,34.95,NAN,NAN,10.86667,24.2,13470.6
10/4/25 11:00,12039,13.46,35.38,NAN,NAN,8.733334,24.2,13472.6
10/4/25 11:15,12040,13.45,35.8,NAN,NAN,8.066667,24.2,13475.73
10/4/25 11:30,12041,13.45,36.4,NAN,NAN,8.2,24.2,13485.27
10/4/25 11:45,12042,13.42,36.8,NAN,NAN,8.266666,24.2,13479.8
10/4/25 12:00,12043,13.42,36.88,NAN,NAN,7.866667,24.2,13470.33
10/4/25 12:15,12044,13.4,37.01,NAN,NAN,7,24.2,13477.33
10/4/25 12:30,12045,13.42,37.24,NAN,NAN,6.4,24.2,13474.87
10/4/25 12:45,12046,13.42,37.73,NAN,NAN,6.6,24.2,13470.67
10/4/25 13:00,12047,13.4,38.23,NAN,NAN,6.466667,24.2,13470.27
10/4/25 13:15,12048,13.4,38.47,NAN,NAN,5.866667,24.2,13468.8
10/4/25 13:30,12049,13.37,38.77,NAN,NAN,6.666667,24.2,13464.33
10/4/25 13:45,12050,13.37,39.12,NAN,NAN,7.666667,24.2,13458.13
10/4/25 14:00,12051,13.37,39.01,NAN,NAN,8.2,24.2,13453.2
10/4/25 14:15,12052,13.38,39.2,NAN,NAN,9.6,24.2,13451.33
10/4/25 14:30,12053,13.39,38.59,NAN,NAN,10.4,24.2,13448.53
10/4/25 14:45,12054,13.38,38.52,NAN,NAN,11.13333,24.2,13446.2
10/4/25 15:00,12055,13.4,38.65,NAN,NAN,13,24.2,13443.2
10/4/25 15:15,12056,13.41,38.51,NAN,NAN,14.8,24.2,13439.67
10/4/25 15:30,12057,13.4,38,NAN,NAN,15.6,24.2,13438.33
10/4/25 15:45,12058,13.37,37.5,NAN,NAN,16.46667,24.2,13436.93
10/4/25 16:00,12059,13.38,37.14,NAN,NAN,19,24.2,13434.2
10/4/25 16:15,12060,13.38,36.42,NAN,NAN,20.93333,24.2,13446.53
10/4/25 16:30,12061,13.41,35.05,NAN,NAN,22.53333,24.2,13479.2
10/4/25 16:45,12062,13.45,33.1,NAN,NAN,23.4,24.2,13481.93
10/4/25 17:00,12063,13.51,30.78,NAN,NAN,24.86667,24.2,13480.8
10/4/25 17:15,12064,13.55,29.41,NAN,NAN,25.2,24.2,13481
10/4/25 17:30,12065,13.54,28.44,NAN,NAN,26.13333,24.2,13479.53
10/5/25 7:00,12066,13.75,21.2,NAN,NAN,34.66667,24.2,13416.33
10/5/25 7:15,12067,13.74,20.55,NAN,NAN,34.46667,24.2,13428.53
10/5/25 7:30,12068,13.73,20.92,NAN,NAN,34.2,24.2,13427.07
10/5/25 7:45,12069,13.7,22.06,NAN,NAN,33,24.2,13418.87
10/5/25 8:00,12070,13.67,23.18,NAN,NAN,32.53333,24.2,13419.67
10/5/25 8:15,12071,13.67,24.28,NAN,NAN,31.6,24.2,13413.47
10/5/25 8:30,12072,13.63,25.41,NAN,NAN,30.8,24.2,13414.67
10/5/25 8:45,12073,13.59,26.56,NAN,NAN,29.73333,24.2,13423.4
10/5/25 9:00,12074,13.56,27.68,NAN,NAN,27.73333,24.2,13425.13
10/5/25 9:15,12075,13.56,28.7,NAN,NAN,26.66667,24.2,13422.47
10/5/25 9:30,12076,13.57,29.43,NAN,NAN,25.2,24.2,13419.93
10/5/25 9:45,12077,13.57,30.11,NAN,NAN,24.26667,24.2,13421.33
10/5/25 10:00,12078,13.54,30.85,NAN,NAN,23.06667,24.22,13419.07
10/5/25 10:15,12079,13.52,31.83,NAN,NAN,21.73333,24.3,13416.67
10/5/25 10:30,12080,13.5,32.31,NAN,NAN,20.46667,24.3,13417.2
10/5/25 10:45,12081,13.49,32.71,NAN,NAN,19.86667,24.3,13415.87
10/5/25 11:00,12082,13.49,33.08,NAN,NAN,18.06667,24.3,13417.73
10/5/25 11:15,12083,13.48,33.49,NAN,NAN,16.4,24.3,13416.67
10/5/25 11:30,12084,13.46,34.05,NAN,NAN,15.66667,24.3,13420.2
10/5/25 11:45,12085,13.47,34.67,NAN,NAN,14.26667,24.3,13423
10/5/25 12:00,12086,13.44,35.29,NAN,NAN,14.46667,24.3,13426.6
10/5/25 12:15,12087,13.43,35.95,NAN,NAN,14,24.3,13423.87
10/5/25 12:30,12088,13.42,36.65,NAN,NAN,13.4,24.3,13425.4
10/5/25 12:45,12089,13.4,37.15,NAN,NAN,12.6,24.3,13422.4
10/5/25 13:00,12090,13.38,37.86,NAN,NAN,11.86667,24.3,13421.8
10/5/25 13:15,12091,13.38,38.27,NAN,NAN,11,24.3,13421.87
10/5/25 13:30,12092,13.39,38.66,NAN,NAN,11.53333,24.3,13421.87
10/5/25 13:45,12093,13.39,38.79,NAN,NAN,12.53333,24.3,13422.67
10/5/25 14:00,12094,13.36,39.04,NAN,NAN,13.26667,24.3,13420.07
10/5/25 14:15,12095,13.35,39.12,NAN,NAN,13.33333,24.3,13418.53
10/5/25 14:30,12096,13.35,39.11,NAN,NAN,13.46667,24.3,13416.73
10/5/25 14:45,12097,13.34,39.02,NAN,NAN,14.46667,24.3,13411.93
10/5/25 15:00,12098,13.34,38.91,NAN,NAN,15.26667,24.3,13412.53
10/5/25 15:15,12099,13.35,38.77,NAN,NAN,16.26667,24.3,13410.8
10/5/25 15:30,12100,13.36,38.18,NAN,NAN,17.13333,24.3,13408.8
10/5/25 15:45,12101,13.37,37.65,NAN,NAN,17.73333,24.3,13406.27
10/5/25 16:00,12102,13.36,37.15,NAN,NAN,19.4,24.3,13403.4
10/5/25 16:15,12103,13.38,36.35,NAN,NAN,21.2,24.3,13403.07
10/5/25 16:30,12104,13.4,35.04,NAN,NAN,21.6,24.3,13401.53
10/5/25 16:45,12105,13.46,33.21,NAN,NAN,23.33333,24.3,13401.33
10/5/25 17:00,12106,13.48,30.91,NAN,NAN,24.4,24.3,13398.47
10/5/25 17:15,12107,13.51,29.47,NAN,NAN,25,24.26,13400.2
10/5/25 17:30,12108,13.53,28.65,NAN,NAN,26.53333,24.2,13400.2
10/6/25 7:15,12109,13.8,16.26,NAN,NAN,29.46667,24.3,13391.53
10/6/25 7:30,12110,13.83,17.14,NAN,NAN,29.26667,24.3,13396.67
10/6/25 7:45,12111,13.76,19.75,NAN,NAN,28.46667,24.3,13386.2
10/6/25 8:00,12112,13.7,22.77,NAN,NAN,29.06667,24.3,13383.13
10/6/25 8:15,12113,13.66,25.38,NAN,NAN,28.66667,24.3,13373.27
10/6/25 8:30,12114,13.61,27.41,NAN,NAN,28.46667,24.3,13370.87
10/6/25 8:45,12115,13.57,29.07,NAN,NAN,27.4,24.3,13370.87
10/6/25 9:00,12116,13.54,30.34,NAN,NAN,25.73333,24.3,13368.4
10/6/25 9:15,12117,13.54,31.29,NAN,NAN,23.93333,24.3,13355.53
10/6/25 9:30,12118,13.52,32.07,NAN,NAN,22.86667,24.3,13345.47
10/6/25 9:45,12119,13.5,32.98,NAN,NAN,21.4,24.3,13347.2
10/6/25 10:00,12120,13.47,33.97,NAN,NAN,20.73333,24.3,13348.6
10/6/25 10:15,12121,13.43,34.68,NAN,NAN,19.06667,24.3,13337.67
10/6/25 10:30,12122,13.44,35.18,NAN,NAN,18.2,24.3,13344.8
10/6/25 10:45,12123,13.44,35.7,NAN,NAN,16.2,24.3,13343.13
10/6/25 11:00,12124,13.42,36.37,NAN,NAN,15.2,24.3,13345.47
10/6/25 11:15,12125,13.4,36.7,NAN,NAN,14.4,24.3,13344.13
10/6/25 11:30,12126,13.42,37.07,NAN,NAN,13.26667,24.3,13346.07
10/6/25 11:45,12127,13.43,37.73,NAN,NAN,11.4,24.3,13348.93
10/6/25 12:00,12128,13.38,38.47,NAN,NAN,10.73333,24.3,13349.33
10/6/25 12:15,12129,13.36,39,NAN,NAN,8.666667,24.3,13349.93
10/6/25 12:30,12130,13.37,39.65,NAN,NAN,7.866667,24.3,13351.87
10/6/25 12:45,12131,13.36,40.59,NAN,NAN,7.466667,24.3,13351.53
10/6/25 13:00,12132,13.34,41.39,NAN,NAN,6.666667,24.3,13350.53
10/6/25 13:15,12133,13.31,41.98,NAN,NAN,6.333333,24.3,13360.13
10/6/25 13:30,12134,13.31,40.64,NAN,NAN,5.6,24.3,13357.53
10/6/25 13:45,12135,13.34,38.61,NAN,NAN,5.666667,24.3,13353.8
10/6/25 14:00,12136,13.37,39.77,NAN,NAN,6.666667,24.3,13354.87
10/6/25 14:15,12137,13.32,42.48,NAN,NAN,6.2,24.3,13359
10/6/25 14:30,12138,13.32,42.97,NAN,NAN,6.866667,24.3,13366.67
10/6/25 14:45,12139,13.3,41.49,NAN,NAN,7,24.3,13366.6
10/6/25 15:00,12140,13.34,38.95,NAN,NAN,8.133333,24.3,13363.87
10/6/25 15:15,12141,13.38,36.61,NAN,NAN,9.066667,24.3,13366
10/6/25 15:30,12142,13.41,34.94,NAN,NAN,10,24.3,13364
10/6/25 15:45,12143,13.42,33.79,NAN,NAN,10.2,24.3,13364.93
10/6/25 16:00,12144,13.48,33.54,NAN,NAN,11.46667,24.3,13366.13
10/6/25 16:15,12145,13.46,35.75,NAN,NAN,12.8,24.3,13361.87
10/6/25 16:30,12146,13.43,36.65,NAN,NAN,14.2,24.3,13357.67
10/6/25 16:45,12147,13.42,35.51,NAN,NAN,15.86667,24.3,13355.93
10/6/25 17:00,12148,13.44,33.59,NAN,NAN,16.53333,24.3,13359
10/6/25 17:15,12149,13.44,32.5,NAN,NAN,18.2,24.3,13358.4
10/6/25 17:30,12150,13.49,31.33,NAN,NAN,19,24.3,13362.33
10/7/25 8:15,12151,13.77,17.69,NAN,NAN,17,24.3,13365.07
10/7/25 8:30,12152,13.8,16.75,NAN,NAN,17.2,24.3,13373.93
10/7/25 8:45,12153,13.8,16.56,NAN,NAN,16.8,24.3,13375.6
10/7/25 9:00,12154,13.84,16.54,NAN,NAN,16.53333,24.3,13376.2
10/7/25 9:15,12155,13.81,17.11,NAN,NAN,15.53333,24.3,13359.47
10/7/25 9:30,12156,13.78,17.98,NAN,NAN,15.2,24.3,13359.53
10/7/25 9:45,12157,13.8,18.78,NAN,NAN,14.26667,24.3,13365.93
10/7/25 10:00,12158,13.76,18.97,NAN,NAN,14,24.3,13370.4
10/7/25 10:15,12159,13.73,19.55,NAN,NAN,12.93333,24.3,13367
10/7/25 10:30,12160,13.72,21.24,NAN,NAN,13.13333,24.3,13364.4
10/7/25 10:45,12161,13.72,21.87,NAN,NAN,10.8,24.3,13364.6
10/7/25 11:00,12162,13.71,22.04,NAN,NAN,8.733334,24.3,13364.2
10/7/25 11:15,12163,13.7,22.8,NAN,NAN,9.066667,24.3,13362.73
10/7/25 11:30,12164,13.68,23.67,NAN,NAN,8,24.3,13360.73
10/7/25 11:45,12165,13.64,24.14,NAN,NAN,6.533333,24.3,13356.67
10/7/25 12:00,12166,13.63,24.17,NAN,NAN,6.066667,24.3,13359.53
10/7/25 12:15,12167,13.67,24.63,NAN,NAN,5,24.3,13355.73
10/7/25 12:30,12168,13.65,25.45,NAN,NAN,3,24.3,13354.47
10/7/25 12:45,12169,13.64,25.38,NAN,NAN,2.333333,24.3,13353.07
10/7/25 13:00,12170,13.61,25.24,NAN,NAN,1.4,24.3,13350.33
10/7/25 13:15,12171,13.59,26.13,NAN,NAN,1.666667,24.3,13349.73
10/7/25 13:30,12172,13.62,27.07,NAN,NAN,0.3333333,24.3,13350.53
10/7/25 13:45,12173,13.6,27.89,NAN,NAN,0.1333333,24.3,13350
10/7/25 14:00,12174,13.59,28.66,NAN,NAN,-0.5333334,24.3,13352.13
10/7/25 14:15,12175,13.57,29.51,NAN,NAN,-0.7333333,24.3,13353.13
10/7/25 14:30,12176,13.54,30.56,NAN,NAN,-1.266667,24.3,13351.8
10/7/25 14:45,12177,13.51,31.63,NAN,NAN,-1.533333,24.3,13350.27
10/7/25 15:00,12178,13.48,32.87,NAN,NAN,-0.4666667,24.3,13350
10/7/25 15:15,12179,13.46,32.6,NAN,NAN,-0.2666667,24.3,13349.73
10/7/25 15:30,12180,13.48,31.61,NAN,NAN,0.7333333,24.3,13349.07
10/7/25 15:45,12181,13.49,32.17,NAN,NAN,2.2,24.3,13348.2
10/7/25 16:00,12182,13.52,31.8,NAN,NAN,2.8,24.3,13345.33
10/7/25 16:15,12183,13.53,30.78,NAN,NAN,4.066667,24.3,13346.6
10/7/25 16:30,12184,13.51,29.98,NAN,NAN,4.466667,24.3,13345.47
10/7/25 16:45,12185,13.54,28.22,NAN,NAN,5.6,24.3,13340.93
10/7/25 17:00,12186,13.59,26,NAN,NAN,6.866667,24.3,13336.27
10/7/25 17:15,12187,13.62,24.62,NAN,NAN,8.666667,24.3,13330.87
10/7/25 17:30,12188,13.66,23.79,NAN,NAN,9.133333,24.3,13327.27
10/7/25 17:45,12189,13.69,23.06,NAN,NAN,10.46667,24.3,13322.93
10/8/25 7:30,12190,13.86,15.96,NAN,NAN,8.5,24.20714,13375.86
10/8/25 7:45,12191,13.87,15.6,NAN,NAN,9.666667,24.25333,13384.6
10/8/25 8:00,12192,13.86,15.82,NAN,NAN,10.4,24.3,13388.07
10/8/25 8:15,12193,13.85,16.4,NAN,NAN,11.4,24.28667,13388.87
10/8/25 8:30,12194,13.81,16.94,NAN,NAN,12,24.2,13393.07
10/8/25 8:45,12195,13.79,17.18,NAN,NAN,12.26667,24.2,13396.33
10/8/25 9:00,12196,13.77,17.33,NAN,NAN,12.06667,24.2,13395.53
10/8/25 9:15,12197,13.78,17.44,NAN,NAN,12.66667,24.2,13393.2
10/8/25 9:30,12198,13.79,17.65,NAN,NAN,12.53333,24.2,13391.87
10/8/25 9:45,12199,13.81,18.04,NAN,NAN,11.86667,24.2,13389.87
10/8/25 10:00,12200,13.78,18.81,NAN,NAN,12.26667,24.2,13383.6
10/8/25 10:15,12201,13.74,20.11,NAN,NAN,11.6,24.2,13377.67
10/8/25 10:30,12202,13.72,21.78,NAN,NAN,10.8,24.2,13375.8
10/8/25 10:45,12203,13.67,23.06,NAN,NAN,10.46667,24.2,13375.8
10/8/25 11:00,12204,13.66,24.88,NAN,NAN,10.06667,24.2,13376.53
10/8/25 11:15,12205,13.63,25.68,NAN,NAN,8.466666,24.2,13378.73
10/8/25 11:30,12206,13.6,25.64,NAN,NAN,8.266666,24.2,13378.2
10/8/25 11:45,12207,13.58,26.38,NAN,NAN,8.2,24.2,13375.4
10/8/25 12:00,12208,13.59,27.85,NAN,NAN,7.6,24.2,13373.13
10/8/25 12:15,12209,13.56,28.32,NAN,NAN,7,24.2,13325.47
10/8/25 12:30,12210,13.55,28.84,NAN,NAN,5.6,24.2,13316.47
10/8/25 12:45,12211,13.55,28.9,NAN,NAN,5.066667,24.2,13318.07
10/8/25 13:00,12212,13.55,29.59,NAN,NAN,3.8,24.2,13317.53
10/8/25 13:15,12213,13.52,30.42,NAN,NAN,3.4,24.2,13322.93
10/8/25 13:30,12214,13.51,30.97,NAN,NAN,1.666667,24.2,13325
10/8/25 13:45,12215,13.54,31.03,NAN,NAN,1.4,24.2,13344.53
10/8/25 14:00,12216,13.53,30.04,NAN,NAN,1.666667,24.2,13354
10/8/25 14:15,12217,13.53,28.69,NAN,NAN,1.466667,24.2,13364.67
10/8/25 14:30,12218,13.55,28.05,NAN,NAN,1.266667,24.2,13378.07
10/8/25 14:45,12219,13.56,28.97,NAN,NAN,1.2,24.2,13374.53
10/8/25 15:00,12220,13.53,30.63,NAN,NAN,2,24.2,13375.2
10/8/25 15:15,12221,13.53,30.43,NAN,NAN,1.266667,24.2,13378.6
10/8/25 15:30,12222,13.52,29.76,NAN,NAN,2,24.2,13376.73
10/8/25 15:45,12223,13.51,29.82,NAN,NAN,2.2,24.2,13379.73
10/8/25 16:00,12224,13.51,31.86,NAN,NAN,2.666667,24.2,13379.6
10/8/25 16:15,12225,13.49,31.59,NAN,NAN,3.666667,24.2,13347.67
10/8/25 16:30,12226,13.52,29.25,NAN,NAN,4.066667,24.2,13325.93
10/8/25 16:45,12227,13.57,27.09,NAN,NAN,3.466667,24.2,13328.67
10/8/25 17:00,12228,13.59,25.56,NAN,NAN,4.733333,24.18,13352
10/8/25 17:15,12229,13.61,24.64,NAN,NAN,7,24.1,13354.6
10/8/25 17:30,12230,13.63,23.93,NAN,NAN,7.533333,24.1,13345.67
10/8/25 17:45,12231,13.67,23.35,NAN,NAN,9.133333,24.1,13372.73
10/9/25 7:15,12232,13.83,16.19,NAN,NAN,2.142857,24,13176.29
10/9/25 7:30,12233,13.82,16.41,NAN,NAN,4.333333,24,13183.13
10/9/25 7:45,12234,13.8,17.55,NAN,NAN,4.266667,24,13182.33
10/9/25 8:00,12235,13.78,19.64,NAN,NAN,5.8,24,13179.67
10/9/25 8:15,12236,13.71,22.11,NAN,NAN,6.133333,24,13173.33
10/9/25 8:30,12237,13.67,24.35,NAN,NAN,7.133333,24,13160.87
10/9/25 8:45,12238,13.62,26.21,NAN,NAN,7.866667,24,13190.67
10/9/25 9:00,12239,13.58,27.75,NAN,NAN,8.2,24,13204.13
10/9/25 9:15,12240,13.59,28.94,NAN,NAN,8.2,24,13204.6
10/9/25 9:30,12241,13.54,29.94,NAN,NAN,9.066667,24,13201
10/9/25 9:45,12242,13.51,30.89,NAN,NAN,10.06667,23.99333,13198.07
10/9/25 10:00,12243,13.52,31.69,NAN,NAN,9.933333,23.92,13193.53
10/9/25 10:15,12244,13.48,32.37,NAN,NAN,10.53333,23.9,13189.87
10/9/25 10:30,12245,13.47,33.16,NAN,NAN,10.66667,23.9,13188.87
10/9/25 10:45,12246,13.46,33.89,NAN,NAN,10.13333,23.9,13189
10/9/25 11:00,12247,13.44,34.46,NAN,NAN,9.133333,23.9,13187.53
10/9/25 11:15,12248,13.44,35.14,NAN,NAN,8.333333,23.9,13183.13
10/9/25 11:30,12249,13.45,35.81,NAN,NAN,7.466667,23.9,13178.93
10/9/25 11:45,12250,13.45,36.43,NAN,NAN,8,23.9,13175.07
10/9/25 12:00,12251,13.42,37,NAN,NAN,6.8,23.9,13174.33
10/9/25 12:15,12252,13.43,37.34,NAN,NAN,6.666667,23.9,13172.13
10/9/25 12:30,12253,13.42,37.62,NAN,NAN,7.066667,23.9,13162.93
10/9/25 12:45,12254,13.4,38.63,NAN,NAN,6.2,23.9,13160.2
10/9/25 13:00,12255,13.4,38.6,NAN,NAN,4.6,23.9,13155.47
10/9/25 13:15,12256,13.4,38.82,NAN,NAN,4.666667,23.9,13153.67
10/9/25 13:30,12257,13.38,39.16,NAN,NAN,4,23.9,13147.6
10/9/25 13:45,12258,13.37,40.3,NAN,NAN,4.133333,23.9,13150.87
10/9/25 14:00,12259,13.36,38.63,NAN,NAN,2.666667,23.9,13152.27
10/9/25 14:15,12260,13.39,38.03,NAN,NAN,3.4,23.9,13143.2
10/9/25 14:30,12261,13.39,39.67,NAN,NAN,2.8,23.9,13138.13
10/9/25 14:45,12262,13.37,41.28,NAN,NAN,2.866667,23.9,13135.13
10/9/25 15:00,12263,13.35,41.28,NAN,NAN,2.666667,23.9,13129.2
10/9/25 15:15,12264,13.34,41.06,NAN,NAN,2.6,23.9,13125.13
10/9/25 15:30,12265,13.35,40.19,NAN,NAN,2.133333,23.9,13120.73
10/9/25 15:45,12266,13.36,39.92,NAN,NAN,2.333333,23.9,13120.13
10/9/25 16:00,12267,13.34,39.53,NAN,NAN,2.133333,23.9,13115.07
10/9/25 16:15,12268,13.36,38.87,NAN,NAN,2.8,23.9,13110.07
10/9/25 16:30,12269,13.35,37.28,NAN,NAN,2.933333,23.9,13104.73
10/9/25 16:45,12270,13.41,34.27,NAN,NAN,2.8,23.9,13097.4
10/9/25 17:00,12271,13.48,31.56,NAN,NAN,4.066667,23.9,13091.33
10/9/25 17:15,12272,13.51,30.08,NAN,NAN,3.866667,23.9,13088.4
10/9/25 17:30,12273,13.52,29.08,NAN,NAN,4.466667,23.9,13184.4
10/10/25 7:15,12274,13.86,14.81,NAN,NAN,-3.1,23.8,13450.3
10/10/25 7:30,12275,13.86,15.05,NAN,NAN,-1.866667,23.8,13456.4
10/10/25 7:45,12276,13.82,17.12,NAN,NAN,-1.6,23.8,13454.8
10/10/25 8:00,12277,13.77,19.75,NAN,NAN,-0.06666667,23.8,13444.73
10/10/25 8:15,12278,13.7,22.52,NAN,NAN,2.133333,23.8,13442.8
10/10/25 8:30,12279,13.66,25.12,NAN,NAN,3.6,23.8,13444.13
10/10/25 8:45,12280,13.59,27.22,NAN,NAN,4.2,23.8,13449.13
10/10/25 9:00,12281,13.57,28.83,NAN,NAN,5.266667,23.8,13448.6
10/10/25 9:15,12282,13.57,30.25,NAN,NAN,6,23.8,13448.47
10/10/25 9:30,12283,13.53,31.5,NAN,NAN,6.466667,23.8,13446.13
10/10/25 9:45,12284,13.49,32.52,NAN,NAN,6.933333,23.8,13445.4
10/10/25 10:00,12285,13.49,33.21,NAN,NAN,6.933333,23.8,13445.8
10/10/25 10:15,12286,13.49,33.8,NAN,NAN,6.866667,23.8,13447.93
10/10/25 10:30,12287,13.47,34.5,NAN,NAN,7,23.8,13450.27
10/10/25 10:45,12288,13.46,35.23,NAN,NAN,7.066667,23.8,13449.8
10/10/25 11:00,12289,13.43,35.62,NAN,NAN,7.266667,23.8,13452.4
10/10/25 11:15,12290,13.42,35.7,NAN,NAN,6.8,23.8,13441.33
10/10/25 11:30,12291,13.4,36.18,NAN,NAN,6.733333,23.8,13440
10/10/25 11:45,12292,13.41,36.79,NAN,NAN,6.8,23.8,13440.33
10/10/25 12:00,12293,13.41,37.87,NAN,NAN,7.066667,23.8,13441
10/10/25 12:15,12294,13.38,38.51,NAN,NAN,6.2,23.8,13444.87
10/10/25 12:30,12295,13.37,39.09,NAN,NAN,6,23.8,13432.13
10/10/25 12:45,12296,13.35,39.7,NAN,NAN,5.533333,23.8,13409.47
10/10/25 13:00,12297,13.32,39.92,NAN,NAN,5.2,23.8,13410.47
10/10/25 13:15,12298,13.35,40.3,NAN,NAN,5,23.8,13409.73
10/10/25 13:30,12299,13.36,40.94,NAN,NAN,5.066667,23.8,13410.67
10/10/25 13:45,12300,13.36,41.3,NAN,NAN,4.466667,23.8,13410.13
10/10/25 14:00,12301,13.35,41.75,NAN,NAN,4,23.8,13414.2
10/10/25 14:15,12302,13.34,41.81,NAN,NAN,3.533333,23.8,13460.27
10/10/25 14:30,12303,13.33,41.23,NAN,NAN,2.8,23.8,13460.73
10/10/25 14:45,12304,13.35,41.18,NAN,NAN,2.4,23.8,13460.2
10/10/25 15:00,12305,13.36,41.49,NAN,NAN,1.6,23.8,13458.73
10/10/25 15:15,12306,13.34,41.64,NAN,NAN,2.266667,23.8,13458.8
